1,Stern action against northeast terror: Indian official,"India #39;s Home Minister Shivraj Patil Sunday said stern action would be taken to deal with a spurtin terrorist attacks in the country #39;s northeast, where 53 people were killed "
3,Tough Beat,"It was a tough job to fill. Who could possibly be recruited two years ago to take over the Securities and Exchange Commission, and rescue it from several tumultuous years?"
2,Fun and games during Premier League clashes,London - There were tears and jeers during Saturday night #39;s English Premier League matches. Here are the match reports... Champions Arsenal bounced back from a disappointing Champions League performance with 
2,Wasteful Valencia held to draw,"Wasteful Valencia had to settle for a 1-1 draw away to Real Betis on Saturday, while Atletico Madrid missed a chance to move into the Spanish leaguie #39;s top three when they were beaten 1-0 away to Real Sociedad."
2,Montreal bids adieu to Expos,The largest crowd of the season came to see the Expos play in Montreal for the final time Wednesday. There were tears and boos. Some lobbed golf balls and bottles onto the field at Olympic Stadium in protest.
2,Purdue rumbles past Notre Dame,They are two schools known for their quarterback pedigree. Purdue #39;s Kyle Orton and Notre Dame #39;s Brady Quinn added to that mystique Saturday.
1,Ransom may save Bigleys life- Report,"A Kuwaiti newspaper reported that a new group is trying to secure Bigleys release, which could include the possibility of a ransom."
1,Gunmen Attack Mauritania Security Chief #39;s Home,"Unidentified gunmen opened fire on the house of Mauritania #39;s national security chief early Sunday, police in the coup-prone West African country said."
3,Beer giants go on spending spree,Two of the world's largest brewers - Belgium's Inbev and Holland's Heineken - announce new takeovers in Germany and Russia respectively.
3,JAIL GETS MAKEOVER,"ALDERSON, W.Va. - The federal lockup Martha Stewart will call home for the next five months is getting a makeover just in time for domestic diva #39;s arrival this week."
4,Space Ship Prepares to Blast off for  #39;X Prize #39;,A team of aviation pioneers with dreams of one day offering tourist trips into space will tomorrow attempt to clinch a 5.5 million prize by launching a craft beyond the 
2,"I wasn #39;t afraid of Joseph, says Kirui","After winning his third Half Marathon title of the year beating last edition #39;s silver medallist Fabiano Joseph, Kenyan Paul Kirui said he was not all afraid of competing against the Tanzanian."
2,It #39;s simple: Six outs too much to ask of A #39;s bullpen,"OAKLAND -- -- The essential difference between the A #39;s and the Anaheim Angels, so narrow yet so pronounced, rang loud and clear Saturday, distilled to a single inning."
1,25 Terror Suspects Nabbed in Afghanistan,"KABUL, Afghanistan Oct. 2, 2004 - Afghan intelligence agents backed by international peacekeepers arrested 25 people allegedly linked to the Taliban and al-Qaida in an early morning raid in eastern Kabul Saturday, a spokesman for the peacekeepers said."
1,Bodies of Two Westerners Found South of Baghdad (Reuters),"Reuters - Iraqi police have found the bodies of a\man and a woman, both believed to be Westerners, south of\Baghdad, the director of the hospital that received the corpses\said on Sunday."
1,"Abuses in Afghan Campaign, But UN Sees Fair Vote (Reuters)","Reuters - The campaign for Afghanistan's landmark\presidential election has been marred by intimidation and\official partiality, the United Nations said on Sunday, but it\expects this week's vote to be relatively free and fair."
1,"Sharon Vows to Expand Gaza Raid, Toll Hits 50", GAZA (Reuters) - Israeli leader Ariel Sharon vowed on  Sunday to widen an offensive into Gaza which has killed at  least 50 Palestinians until militants stop firing rockets that  have fueled criticism of his plan to abandon the occupied  strip.
3,Tata Consultancy strikes deal with Ferrari:,"Business India: New Delhi, Dec 6 : IT major Tata Consultancy Services (TCS) Monday announced a  quot;multi-year, multimillion dollar quot; deal with Ferrari to assist in the development of their Formula 1 car for the next racing season."
1,Bodies of Two Westerners Found South of Baghdad," BAGHDAD (Reuters) - Iraqi police have found the bodies of a  man and a woman, both believed to be Westerners, south of  Baghdad, the director of the hospital that received the corpses  said on Sunday."
1,Israel Demands U.N. Probe Gaza Film Incident, JERUSALEM (Reuters) - Israel demanded Sunday the United  Nations investigate whether Palestinians filmed in the Gaza  Strip were militants using a U.N. van to transport rockets for  use against Israel.
3,Smiths Group to Buy Medex for \$625 Million in Cash (Update3),"Smiths Group Plc, which makes insulin pumps and anthrax-detection systems for the US Postal Service, agreed to buy Medex Inc. for \$625 million in cash to expand its medical-equipment division."
1,Tired Pope Beatifies Mel Gibon's 'Muse'," VATICAN CITY (Reuters) - Pope John Paul, looking tired and  speaking with difficulty, put five Catholics on the road to  sainthood on Sunday, including the 19th century German mystic  nun who inspired Mel Gibson's film on Christ's passion."
1,"In Sudan, No Clear Difference Between Arab and African","The Darfur crisis has laid bare an unspoken Arab-African fault line that runs from Mauritania in the west, to Sudan in the east."
1,Finance Leaders Can't Resolve Debt Relief,"WASHINGTON - Finance officials failed to resolve their differences over debt relief for the world's poorest countries and Iraq while expressing concern about the impact high oil prices would have on a strengthening global economy.    The ministers and central bank governors attended weekend steering committee meetings of the International Monetary Fund and the World Bank before heading into a session involving all 184 member nations of the two lending organizations on Sunday, the final day of talks..."
3,Cendant to pay \$1.25 billion for Orbitz,"HACKENSACK, NJ - With one deal, Cendant Corp. is moving from an also-ran to one of the top players in the booming online travel business."
4,Q amp;A: Red Hat #39;s CEO on his company #39;s latest acquisition,"OCTOBER 01, 2004 (COMPUTERWORLD) - After his company announced that it #39;s acquiring security and authentication tools from Netscape Security Solutions to bolster its software arsenal (see story), Red Hat Inc."
2,Kenya #39;s Kirui wins World half-marathon,"NEW DELHI -- Kenya #39;s Paul Kirui won the World half-marathon Sunday and China #39;s Sun Ying Jie took the women #39;s race. The 24-year-old Kirui finished in 1 hour, 2 minutes, 15 seconds, beating Tanzania #39;s Fabiano Joseph by 16 seconds."
2,Growing up with Little E #39;,"TALLADEGA -- Dale Earnhardt Jr. begins his last week at age 29 today, and  quot;Little E quot; is laying plans for the future. The most immediate include a strategy for today #39;s EA Sports 500 at Talladega Superspeedway "
2,Auburn helps freshman QBs act their age,"Auburn #39;s bludgeoning of the Vols was a painful reminder that growing pains are part of the SEC schedule. As talented as Erik Ainge and Brent Schaeffer may be, neither was prepared for the kind of reality check that Auburn cashed last night."
1,"More bombs in India, 53 now dead","A string of bomb and gun attacks in northeastern India continued for a second day Sunday as blasts in a crowded market, a tea plantation and elsewhere killed three people and wounded another 18."
1,Calm returns to Haitian,"Port-Au-Prince - Calm settled over the Haitian capital early on Sunday after two days of political unrest left 10 dead, as aid continued to arrive in flood-ravaged areas in the north."
1,Head of UN nuclear watchdog arrives in South Korea,"SEOUL, South Korea The head of the UN nuclear watchdog says although the nuclear experiments South Korea performed years ago were small, his agency needs to make sure they don #39;t happen again."
1,Tired Pope Beatifies Mel Gibon #39;s  #39;Muse #39;,"Pope John Paul, looking tired and speaking with difficulty, put five Catholics on the road to sainthood Sunday, including the 19th century German mystic nun who inspired Mel Gibson #39;s film on Christ #39;s passion."
1,Conference seeks to combat illegal sales of wildlife,"Wildlife conservationists are expected to push for new trade restrictions to protect fast-disappearing animals and plants, while lobbyists try to free up commerce in some species at international talks starting yesterday in Bangkok."
2,Canas Thrashes Burgsmuller to Win Shanghai Open, SHANGHAI (Reuters) - Argentine Guillermo Canas crushed  Germany's Lars Burgsmuller 6-1 6-0 to win the Shanghai Open on  Sunday.
3,IPO Outlook Muted, NEW YORK (Reuters) - The U.S. IPO market's first-half  revival from last year's moribund levels turned into a summer  of discontent for many eager companies trying to tap the public  markets.
2,Clijsters setback,FORMER World No. 1 Kim Clijsters is unlikely to play again this year after aggravating a wrist injury in the semi-finals of the WTA tournament today.
